GO_term,category,bin_edge,with_term_hist,without_term_hist
Golgi apparatus,cellcom,0.5700000000000001,0.3054053881552524,0.2566516730331049
Golgi apparatus,cellcom,0.58,0.29742719097251,0.24634039086376264
Golgi apparatus,cellcom,0.59,0.29551242364865266,0.24096418759365254
Golgi apparatus,cellcom,0.6,0.27381172731160264,0.2289986890335101
Golgi apparatus,cellcom,0.61,0.2568979492841959,0.22439445341244144
Golgi apparatus,cellcom,0.62,0.23743114815831273,0.21201540075459818
Golgi apparatus,cellcom,0.63,0.24636672900298043,0.20060130765805673
Golgi apparatus,cellcom,0.64,0.23519725294714586,0.1969344613251099
Golgi apparatus,cellcom,0.65,0.2170069633705009,0.18535494658948812
Golgi apparatus,cellcom,0.66,0.21253917294816707,0.1826806300910231
Golgi apparatus,cellcom,0.67,0.2170069633705009,0.17101840453586117
Golgi apparatus,cellcom,0.68,0.17711597745680588,0.16131366837648298
Golgi apparatus,cellcom,0.6900000000000001,0.1905193487238074,0.15320800806154775
Golgi apparatus,cellcom,0.7000000000000001,0.19051934872380952,0.14694955604967763
Golgi apparatus,cellcom,0.71,0.1793498726679728,0.13542518186041436
Golgi apparatus,cellcom,0.72,0.16881865238675733,0.13707939825121745
Golgi apparatus,cellcom,0.73,0.1554152811197558,0.1284774730190413
Golgi apparatus,cellcom,0.74,0.14296929351468296,0.11951713423552446
Golgi apparatus,cellcom,0.75,0.14711795604970723,0.11392036877997395
Golgi apparatus,cellcom,0.76,0.12701289914920494,0.11041894408610738
Golgi apparatus,cellcom,0.77,0.13594847999387263,0.10735864376312163
Golgi apparatus,cellcom,0.78,0.1273320270365145,0.10041093492174857
Golgi apparatus,cellcom,0.79,0.11935382985377549,0.09759876705738331
Golgi apparatus,cellcom,0.8,0.11967295774108505,0.08949310674244808
Golgi apparatus,cellcom,0.81,0.10914173745986958,0.09043049603056984
Golgi apparatus,cellcom,0.8200000000000001,0.100844412389821,0.08596411177540145
Golgi apparatus,cellcom,0.8300000000000001,0.100206156615203,0.0831519439110371
Golgi apparatus,cellcom,0.84,0.09861051717865409,0.0756528296060621
Golgi apparatus,cellcom,0.85,0.10307830760098793,0.07289580228805691
Golgi apparatus,cellcom,0.86,0.10212092393905925,0.06950465868691054
Golgi apparatus,cellcom,0.87,0.08680278534820035,0.06451443924132116
Golgi apparatus,cellcom,0.88,0.07914371605277092,0.06377004186545977
Golgi apparatus,cellcom,0.89,0.08935580844667684,0.05814570613672921
Golgi apparatus,cellcom,0.9,0.08361150647510476,0.05329333805704009
Golgi apparatus,cellcom,0.91,0.07563330929236575,0.053348478603400196
Golgi apparatus,cellcom,0.92,0.07180377464465104,0.051887254124857445
Golgi apparatus,cellcom,0.93,0.08424976224972389,0.054561570623322474
